pixel_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,count,pixel_meta_cluster,pixel_meta_cluster_rename
303,0.289345544792056,0.3035950955266954,0.3080847637096197,0.271203613077971,0.2905960475348839,0.3032753826724489,0.273506958648413,0.1403348898132773,0.2828459704452657,0.5112000507768261,0.2220479149865443,0.1418647613409139,0.527453717712372,0.2146530381053288,0.2191976235908825,0.3103591794686198,0.16454744380698,0.1125519545262712,0.188514812304843,0.2613716744273822,0.202542600634156,0.1255914801923419,0.1044512650575126,0.2659431498364213,188091,5,CD8a + ECad*
304,0.2828174744894741,0.2876369383358351,0.3509933532754141,0.3330962483478805,0.3086974116749633,0.3421129849869117,0.2071419637197284,0.1481329777005171,0.3034626184579133,0.4161440065502936,0.1820918968172887,0.143776483841855,0.2227811313381429,0.2623441060248619,0.3699892497447999,0.2750755876970824,0.2507322767591201,0.0763057301725155,0.2508132334836424,0.3056622566462011,0.2788867746442202,0.0980853019836783,0.1258586488791587,0.2590326532721792,267783,5,CD8a + ECad*
305,0.3297701529335112,0.3552029413896014,0.3273396811352584,0.3350140902890453,0.2902243094452923,0.1856953562420397,0.1991652050693955,0.224062072082305,0.3262007637350723,0.2877711359942433,0.1442794324919706,0.1880729413601868,0.3315101366343786,0.3098500436583051,0.2543687569833785,0.2580667061031902,0.3280394023146737,0.0615785397988635,0.3091955493279376,0.3456611090316449,0.3048916456291369,0.0776490227383743,0.0947524662274207,0.2566099183749503,382372,5,CD8a + ECad*
306,0.3182421186212502,0.3572462330068424,0.3420492443740366,0.3471078793463345,0.2989323035442088,0.22139447677271,0.1774858242321501,0.1431878055794863,0.3207737229865278,0.1941833984841113,0.2885660134084022,0.1879533818278824,0.2676983185279833,0.2934359883622369,0.236980396966041,0.259682158210013,0.3393080326177478,0.0441511354843392,0.3021364767714353,0.3446653492264387,0.3024592912495742,0.2552814684646094,0.1505298126185311,0.1864996102761818,917889,5,CD8a + ECad*
307,0.3524432305818481,0.3754648638006391,0.4258530537643029,0.4251103050328927,0.2957760408901114,0.1090610024052207,0.2154080866682515,0.1434478988364988,0.2284968881250893,0.176794997338694,0.2000073179254094,0.3130658981655633,0.1162062313448392,0.3017989807481626,0.2057301497657261,0.3241032647428902,0.3878335724925362,0.0697870538474012,0.3706034926283752,0.444023901059829,0.3159520809702974,0.0428326515661855,0.0982248173053015,0.2042369822096013,598804,15,CD8 + Ecad
308,0.346626113494448,0.3596090945331123,0.385422653496317,0.4093843859802672,0.2565938649821721,0.0943797924156144,0.1693280800230337,0.2419691323472452,0.3351127870569353,0.1874445839485985,0.1509840708900822,0.206378814345565,0.0527377018502798,0.3395363904843214,0.1262563624418422,0.2490241097557283,0.4085191270208023,0.0409935396815179,0.3904926269095307,0.4128770997934703,0.3971549770382289,0.0299330909468624,0.3471541909560787,0.2439841015072366,422276,18,CD31 + GzmB*
309,0.2622994244940492,0.3058108774319592,0.3266769025820973,0.4183021014311626,0.2242420547412733,0.1643998654902463,0.1517566402469851,0.1191461978321996,0.2158697840288642,0.3828475628698714,0.1510194779273387,0.1656588460457014,0.0896162898698111,0.279578764886774,0.3623469968349583,0.3500790197394847,0.3575004927913255,0.0694279115858154,0.326353160240962,0.3865287670026415,0.3650485811445987,0.0605643821503155,0.3746098732954935,0.2173982395989037,290137,15,CD8 + Ecad
310,0.2205627997178599,0.2470407646972326,0.1911157494145979,0.3083928897904165,0.252154495441163,0.2141075691553582,0.1379064235949454,0.1857233428182648,0.2096928387291727,0.1873892826786991,0.1933122544726423,0.204623015575215,0.1591739416431755,0.3164343912356678,0.5456471612735714,0.2326778347313823,0.3528931203916098,0.1081387370427809,0.3350024402498329,0.320192084311638,0.3531294019823128,0.079439135932449,0.5437748478111045,0.2079363300570061,172984,1,Vim + GzmB
311,0.2039803454376052,0.2841181609281335,0.2097117555006046,0.4050415526072545,0.2107260844057236,0.1224028374898192,0.1893865960446417,0.1440285900589175,0.1995499233604152,0.139437207101588,0.1589891750892256,0.2508443503390449,0.0657215973228185,0.3169564986445095,0.2996735123198059,0.2808338804539094,0.3643168132055695,0.4468930860155511,0.344693289859246,0.4358397120873277,0.4960029203430482,0.072090139393128,0.3993252905745284,0.1596117944797142,134507,17,HLA + Ecad
312,0.2027638731821856,0.2906259588766861,0.2355642802660276,0.4290810201664058,0.2835860575507147,0.1294170727637536,0.0699178956900558,0.3321680746688025,0.1598561463613055,0.1255266957602847,0.1175974307612016,0.172306087822815,0.1044763917300961,0.2884754107244833,0.3767151126877348,0.2907359050665448,0.5304664308996648,0.4588193073177282,0.4346959476496881,0.5110840986597427,0.3914163693264546,0.0410125126714417,0.1346144100444761,0.1939412822503923,446881,17,HLA + Ecad
313,0.2330151537730744,0.2688401150116214,0.2454277302443718,0.3168005614862928,0.188542470714864,0.1092875175380993,0.1068694022225974,0.1250499527056431,0.1426562797257852,0.1963833989018325,0.1239161957677087,0.1525085440209039,0.0943154976946476,0.2239586975941093,0.4753848149827238,0.3856459961758066,0.7852436071068414,0.5730362704597762,0.6230076469287652,0.4260947252638359,0.2296095325928005,0.070417586565835,0.0866349021714757,0.155568019019525,112052,17,HLA + Ecad
314,0.2791221417101187,0.3190452179947495,0.3641660530682385,0.3698167093168521,0.2607283033080098,0.1203193118042902,0.1754304718403047,0.1498128104875103,0.2340659100703793,0.1413456597675026,0.1704131233181939,0.2672880386958254,0.0976924943471271,0.3287845041824059,0.3326885578151966,0.3195148849382329,0.5076982749052403,0.4203713180297658,0.4048544903155595,0.4693139436300788,0.2544925867953428,0.0457138960997226,0.0688966983120401,0.1474507769639489,394479,17,HLA + Ecad
315,0.3182635161849894,0.3974078426926364,0.3485785234477103,0.3304091298204166,0.2674127715945273,0.1184859220014262,0.1937037660382107,0.2972965577788403,0.274603471822021,0.1712389189058977,0.2298059054082859,0.2364449056140416,0.0774423890541594,0.3305617866578917,0.3017637347888757,0.2631293477516154,0.4421488055973156,0.3818294018628326,0.3816073733500773,0.3926207907364699,0.1470854516063951,0.0643821077869697,0.0612157445746298,0.1845905785130709,521028,17,HLA + Ecad
316,0.2884891783472268,0.39690775310049,0.2714581455390383,0.3770838936256778,0.3459885578259443,0.3184108585147187,0.1254758750498441,0.2546699935930998,0.3103043258721359,0.2213367406717128,0.1889787659271819,0.1708817465923893,0.1938003716242173,0.2954256709697997,0.2412930016127782,0.325882874300743,0.4301127847879287,0.1933806376335011,0.3657992393130765,0.3808166237034199,0.171074234845852,0.0646151564333136,0.0883629910566232,0.1949134454093832,380502,8,ECad*
317,0.2415365948252674,0.28164400897657,0.2291616724600631,0.3064169927140472,0.2880141450645608,0.1803653030714497,0.174307461307485,0.6191706586866638,0.2766540620118543,0.1627420983441732,0.1875405370400769,0.2596137497688802,0.1638427081876232,0.3103007041516745,0.5438692832861614,0.2283463966241612,0.2517660794001348,0.1045967331684092,0.3110052653254074,0.3171756487757207,0.1909528748515952,0.0899052879551213,0.1185399054051312,0.1751792915864998,86879,40,CD44
318,0.4106066752431557,0.2300346926704142,0.5244062225786023,0.290403808293984,0.1762706779131979,0.1084066576265819,0.1375715258247418,0.2181081470695597,0.3897748247185991,0.3315272076726649,0.1213669784350539,0.188977638534423,0.0803084460555423,0.3268559699531596,0.279255950457963,0.2289380835836384,0.4708169794439233,0.2353549300319156,0.3848799011142998,0.3649364531394192,0.2839425392047052,0.0835517842253512,0.1855083285431044,0.1814672850251782,187698,25,CD8a
319,0.4349243066582521,0.3052664446081056,0.6409486137019618,0.2835108404458673,0.2331543444499719,0.1738342155299052,0.1788635784877141,0.1751874114594185,0.3997821367804103,0.4945086084517216,0.1510408286509592,0.1554671931845432,0.1645690113640891,0.2223861249353988,0.3139096174723039,0.2261707558562341,0.4273708721686082,0.1072340438638226,0.3008521276663885,0.2648573018287727,0.2140089937021971,0.0686141779110091,0.0914165430053703,0.1679629436816228,131421,25,CD8a
320,0.3419714989376719,0.34604420422228,0.5565000376582989,0.3466659867068611,0.2433126994235165,0.1784010776573049,0.1642515912455699,0.110360875645149,0.2523196426876246,0.6032630906797917,0.1882547502660565,0.1185443892533661,0.1590591501158613,0.2337848046816804,0.2276830131997265,0.4975528012409069,0.2165122830604935,0.07974769339311,0.2310202142461944,0.3124340615097872,0.3498385196330018,0.052701281408439,0.0914745294009133,0.2150264712497506,160477,22,CD45RO
321,0.1366525521915842,0.1352832756317006,0.1512249556375789,0.1810363021976234,0.2556697396821214,0.2244541480405714,1.7187525123170198,0.1123833705651568,0.2369924199001621,0.0912882146465317,0.1328770731115211,0.1274846620018214,0.2391322710251164,0.1516515514485859,0.2044276828665551,0.1210642374188731,0.0704683898410539,0.0652246174703207,0.1885911767167324,0.1264906853735777,0.1169614906346234,0.0564416397402065,0.0755728751500298,0.1173953222599972,34288,16,CD20
322,0.170697715341147,0.2259541728630915,0.1798865962663437,0.2579854977971488,0.4330476506183252,0.7295556497866768,0.8062397097819264,0.154408641576764,0.333463583847214,0.1301747107015505,0.1938246326624204,0.1333523051233526,0.3967035832201659,0.2059558914363587,0.1730311648005054,0.1855644302247522,0.0684914537695791,0.0770246452674785,0.1984527882431783,0.1626176383136001,0.1626314526051359,0.0589822972995138,0.0821936397786594,0.1492046861948,72031,16,CD20
323,0.2108096062873126,0.227435358277933,0.1984853001289012,0.3590235584980102,0.3112622184411679,0.2069978269880577,0.701753025997153,0.2328545288053107,0.2460508769882579,0.1296032374275553,0.1824983111189624,0.2443061213329946,0.1933712431549974,0.6417268915844448,0.1386913724358654,0.1817772213204752,0.0755590388917743,0.0697414491873077,0.263905942626861,0.2019713366590217,0.2076991643401217,0.1203840981778969,0.1888589749105961,0.1673134989273787,75250,9,CD366 + CD44
324,0.3461616910657525,0.3790738473701505,0.3479770327063283,0.3306971426590884,0.298776837529365,0.2718353614929984,0.2067151171200714,0.1492935462370573,0.3576463470678655,0.3682819982844381,0.3525904560215767,0.1704291733315085,0.2635225158238525,0.2663232397713351,0.1659864497650058,0.2852691672727406,0.2067685170690478,0.119760257806583,0.2608958638700247,0.3246907126234648,0.2823831454141733,0.0898459206859244,0.1122873642930994,0.2118791347976298,448723,5,CD8a + ECad*
325,0.3173670600194742,0.3422299757373995,0.2441320772867902,0.4626912176636083,0.2754846712776718,0.2301291987167941,0.1382534977020919,0.1434182782561903,0.2911050150333489,0.1674594098214996,0.1715707853053986,0.1605971511553403,0.1689574166853645,0.3020478192638833,0.4371195340812889,0.3352028550419752,0.3245488085102103,0.0820757288092846,0.3208881267003701,0.3355391477183562,0.5906842133113143,0.0667060607595226,0.1064893560963557,0.1727784196569117,112946,13,ECad + B7H4 + BetaCat + PanCK
326,0.3054365525420334,0.3764596406965143,0.356129175726807,0.3802080369252096,0.3092835762474192,0.2607081753502617,0.1675529166674283,0.191132642013484,0.3545839315227204,0.1751748764137396,0.3051578711403768,0.2410845124465176,0.2436221441340114,0.3147367180399043,0.1776104620932259,0.2542444246038003,0.3467548906656194,0.1117750098236246,0.3211202781945694,0.3621042723144833,0.3101680949422211,0.0651928048325586,0.1177321234662136,0.1768834255630928,332915,5,CD8a + ECad*
327,0.2295783360736189,0.2843362732888879,0.1791859350782063,0.2769350175123282,0.2758803772897735,0.2020558217746475,0.1140106335024979,0.1477260380120746,0.2667955000405099,0.1702952460410144,0.3571470643183129,0.2239517915911902,0.1809732960854081,0.3818425154607504,0.3759499353544953,0.2358115923462294,0.5534402566590964,0.0885094583613945,0.4390920644596649,0.3882966497833892,0.4986332674143583,0.1000377099492596,0.1770688059246302,0.1332007106093961,56418,5,CD8a + ECad*
328,0.3186929378952696,0.3605439530365891,0.3789078691228701,0.3721339884186445,0.2895336634620151,0.2156032444587595,0.1752953553254382,0.1612864589289111,0.3167632662714282,0.1697789772097543,0.1986734020208068,0.1601452880520077,0.1421417179935056,0.3231920805503613,0.3035150630219344,0.2478611844607232,0.3989082560118114,0.075857201237279,0.342640703663034,0.3756011481731282,0.3127985999399419,0.0520296953928648,0.29989206553765,0.1992029353666186,690153,5,CD8a + ECad*
329,0.2455841281032901,0.302939020829111,0.290765586921235,0.3171509417212452,0.2836542677996946,0.1414504615973377,0.166073349317994,0.2033464601842639,0.2007754116027577,0.1576622865149211,0.1607964781980909,0.2884795806258535,0.0995262835761636,0.3308254698498313,0.3646853452119395,0.2802974982048025,0.5779936642896005,0.103524771961635,0.4610178279203618,0.4293643342452864,0.2604520938743981,0.0578529933178107,0.2535301238966263,0.1813061993735019,334906,34,ECad
330,0.2262967713387916,0.3518195305589404,0.1566424639161615,0.4692703945472445,0.2646678505158973,0.0889505866189136,0.1439808034024235,0.2198075390867447,0.1556809501831494,0.1172256156915237,0.155643622401559,0.2846127343393109,0.0620729858346577,0.3991061672845044,0.2843605275366473,0.2787068637846183,0.4829884390282799,0.0532872817592832,0.433008913482377,0.4798407684821664,0.4195231612869095,0.044715797318021,0.3963576694473471,0.1912881076434739,499442,34,ECad
331,0.147099356243211,0.1672713952868943,0.0935235942596803,0.3629135757307823,0.2362587172507952,0.1227910338398312,0.0556540847173417,0.1953504872757616,0.1088208378395616,0.0690476443563548,0.1769817036673939,0.3563456886944691,0.1003835617595931,0.3590403574934245,0.5223337986952554,0.2491128809962403,0.4530719184295446,0.0987226282015894,0.5439526780903022,0.4801278316302381,0.4298705726490138,0.4102936720822186,0.2725446250907612,0.1346655392092619,19614,26,ECad + aSMA
332,0.3456179845092338,0.4521223754478216,0.2351370595044708,0.5101378080830163,0.2193440668798989,0.1209533565741116,0.1702776431738691,0.1293241735576236,0.1990550490150623,0.1503780477779532,0.1526668941134529,0.1902568532673807,0.0942676736215843,0.3298933769992819,0.2070308580605855,0.3515376500007712,0.5097691604116905,0.0987634617496968,0.4387671586756455,0.4710484561722683,0.5565339879891845,0.0521113625855294,0.1014440933142424,0.1588216568150679,78842,13,ECad + B7H4 + BetaCat + PanCK
333,0.2430733595109436,0.3277402100694342,0.2329345140666793,0.442000314399159,0.2265936136780072,0.0840956051629759,0.1623523369172039,0.1047056683694417,0.164066615084137,0.1151206631745055,0.1566439488512422,0.3201840483359385,0.0887727970818338,0.2435405987308816,0.3674822272061804,0.4051259317599994,0.5770653644237069,0.3482820446187361,0.5051585103893359,0.5103839688907449,0.3347057404067899,0.0364042891681606,0.0661182303911806,0.1648187917983804,262870,17,HLA + Ecad
334,0.2444884226127442,0.3136873722624962,0.2200331960880432,0.3939392339015795,0.2014115738515977,0.0963312609983079,0.1670071190363755,0.1290178819032965,0.1757366614269342,0.1425591780508854,0.1162410114646964,0.1884989261003162,0.0499412437354345,0.3788892967037199,0.2852338388637964,0.2583009384358666,0.6699880075240721,0.326214929361681,0.5656691581906308,0.581654514115962,0.3759931057993186,0.0753058788021954,0.1890955616546873,0.1487644633889518,168046,17,HLA + Ecad
335,0.3107471962804402,0.4657267480791335,0.2642732996328414,0.4234182142146272,0.229336695777814,0.0994994826919203,0.2446184318184038,0.260421610470043,0.1747467867513698,0.1453604546227312,0.1399942322053545,0.2353632981818139,0.062956765566783,0.3931803666086689,0.1915015525714235,0.4042823236324217,0.431295015833424,0.0775140234954721,0.38983107037267,0.4363144938562278,0.2668829897686678,0.0306595802711778,0.1432620676925736,0.2562831393546793,392224,34,ECad
336,0.2692562702375435,0.3604438926143548,0.2310220991954116,0.2673685607591334,0.2856115819244478,0.2597511742953043,0.1677403672195632,0.4633709604556804,0.296923294422022,0.215903774029019,0.4612725444640247,0.2864631366796334,0.2481285487102016,0.2694596143052306,0.2425865393563385,0.2165214202508514,0.3074782851709173,0.1410707875026537,0.2815591879052287,0.3114606865820518,0.1703835438407563,0.09108584815459,0.1191112579431517,0.1904700265810637,151862,7,CD68
337,0.3340956901142076,0.350562468168078,0.385890827023271,0.3416854139822822,0.2956789292433235,0.1463016724611036,0.1734050943725014,0.3941527236636606,0.2967543184318773,0.168752111419945,0.1457922020969948,0.1852149615261752,0.1216376800558793,0.2753008485520862,0.3203323170767007,0.2853653907009397,0.6052515929571324,0.0780934250827988,0.4457639827869963,0.335362833115215,0.2219734041402392,0.0290920845284619,0.0659302173264541,0.1776259264851238,293025,15,CD8 + Ecad
338,0.3623072934238037,0.3179350500672908,0.3897978690317428,0.3184410259383087,0.2324067477662075,0.129716314568723,0.2402918325937633,0.1064698891045994,0.2301410678574228,0.4022553765122997,0.143484028871821,0.1819605619673573,0.1586500687627767,0.2679666717127389,0.4124883986045625,0.3338242232615184,0.3121763682443351,0.0769467299764624,0.3181030593926714,0.3611952209984851,0.2958389377149926,0.0970577598850236,0.0883766799826522,0.2762685031968921,405114,15,CD8 + Ecad
339,0.3730312686447395,0.4190602646078669,0.4712280540569605,0.4080736153162398,0.2412980106666467,0.1146971611502299,0.1691145497472961,0.124420071987865,0.2576747161240503,0.3584650362654262,0.1419452002123019,0.1569613099653986,0.0997103215754436,0.3047054819424258,0.2936680574739352,0.3740341432484506,0.4011866714141868,0.0583840604797238,0.3721836332677498,0.4381914033169859,0.3290918265803324,0.033273483647327,0.0567643947990163,0.1901939316009784,374061,15,CD8 + Ecad
340,0.4184860045978579,0.351679521550248,0.3440192421928652,0.36343951834845,0.2294116280805501,0.143924053277226,0.3050242319181453,0.1182615635697833,0.2722702314800264,0.5350793145184034,0.1851937118237218,0.1256124383792576,0.1483922271588526,0.2384498236633742,0.1747500992544365,0.4132072714553232,0.2700551943254258,0.08213305007671,0.2693398361422965,0.3386545747645464,0.3092234165196691,0.0503056752107509,0.0915790083919004,0.2557712625842377,310129,15,CD8 + Ecad
341,0.2292511666584331,0.2304054486721048,0.1935225967802619,0.2844465570057924,0.4129231043655604,0.2097440821223219,1.0894937787942651,0.1763330982339858,0.3090616750753748,0.137973315785998,0.1845552845376982,0.1242101999307606,0.2753010389007488,0.2131825531226043,0.1973951576107321,0.1992144826411735,0.0748397501069736,0.0723449235309558,0.2138322231072641,0.1767246687086885,0.1544446198640766,0.0673600154254612,0.0845097537419127,0.166258707462246,157660,16,CD20
342,0.4434277337484111,0.4266156157401884,0.3761660389502315,0.320007708061367,0.2894410674565845,0.1801009088268247,0.7141832716312704,0.1791582436410975,0.2827826494498104,0.1805730949373932,0.1897990368939438,0.108235384906476,0.2624474574381852,0.2652467387610436,0.1383697097279248,0.2562001868768743,0.094061346874801,0.0831693846263374,0.224284523219615,0.235883508273879,0.1596938580713479,0.0786188071781622,0.0899937267983238,0.1971292600292395,157144,16,CD20
343,0.2657456421332924,0.2452713248508025,0.1955674465773106,0.4997770081595353,0.4310108064634281,0.2599876576877247,0.2207995537535174,0.1804348153190606,1.0351532554515157,0.1299944650117774,0.2560387031734912,0.1627815070693657,0.2236622180839024,0.2360539487022286,0.3036853842645192,0.2707659651712318,0.1185620529278937,0.0866958518588699,0.2984474718239729,0.2627168513103665,0.1781269966314503,0.0701403324600281,0.0802084722169001,0.1475107137173373,84924,27,CD45
344,0.3307282812818007,0.3922372224980198,0.4374910834768551,0.4031704696447643,0.2921563673345133,0.1735477008117513,0.2033000170826116,0.1747065642865377,0.3293842128717985,0.2133718135169579,0.2730035424413182,0.2277432593590876,0.1210729580287091,0.2967381863042782,0.2500903139476297,0.3257705977776934,0.2637574526506414,0.2514736823328281,0.2890980554419382,0.4466957087910281,0.1843033734179794,0.0439524710326824,0.0673428992791616,0.1947026054049438,293112,17,HLA + Ecad
345,0.3888333843875844,0.3921127261024646,0.4245654541752161,0.405991010831757,0.3072509391634964,0.1776942744449597,0.1997364738768437,0.1372892836044128,0.369577997613329,0.3707961447513558,0.1816049132844286,0.1411098832479765,0.1438311623384439,0.2912764113070712,0.2132704196200122,0.27952590980296,0.3000875079511449,0.0583787375769481,0.3127479955655523,0.3640884584886005,0.3473283812101211,0.0587284701518849,0.0847069494996249,0.2219401718211646,594380,15,CD8 + Ecad
346,0.3119847276190785,0.3683124943255956,0.3700171777962915,0.3860477051254427,0.3060824869925458,0.1571760217029376,0.1788605570715351,0.3091211074913488,0.3426069620178314,0.1838414674984258,0.1456705299733436,0.2401170503155819,0.1247963900066289,0.3249958318156583,0.2789251130269256,0.2578659403269908,0.4510462541190217,0.0745434037923321,0.3715629378007715,0.3940097608765303,0.3087012663609879,0.0298354084854182,0.0629196803399812,0.1906971177595413,440027,15,CD8 + Ecad
347,0.3287631352507701,0.3603553843437894,0.4087337681304968,0.4086939462207506,0.344795710606093,0.2089097485010313,0.203658772308852,0.1254341513474169,0.3672213990112129,0.1683522325860832,0.1414947159699938,0.1576051804078,0.1339880929880602,0.3360594843266553,0.3462931113580444,0.2760070294960659,0.4434763433390045,0.0523980500312993,0.3877772345029409,0.4107155059986129,0.2810427295047264,0.0498687046806832,0.0667117189964933,0.1791042129781504,498395,15,CD8 + Ecad
348,0.3146627850922591,0.3707509526920111,0.3920642855858436,0.3331622588589363,0.2873404172275302,0.1874540034066978,0.1594553578315056,0.1645056091851134,0.2769197700806518,0.1670387732043755,0.3329053244523952,0.2511311901976547,0.1778123754504612,0.2905974747717443,0.2941516844373386,0.2698606855518657,0.4960478898716617,0.0863844810605942,0.4068715400466218,0.408742980402604,0.2390043778643772,0.0709996788854738,0.1173158986648938,0.1490036779507142,303288,5,CD8a + ECad*
349,0.2701116871718043,0.3405387257278484,0.5312171146853775,0.5082692253194004,0.2192443455053913,0.1846407939391005,0.0764260578083329,0.1500273647502874,0.2182694160323131,0.1672871665705838,0.1271192516090213,0.175314298350543,0.0883861533752039,0.3416702329953258,0.320037875097988,0.4356429763437842,0.4477496698706372,0.0620253696362226,0.4426844886302903,0.519990253721912,0.2599289761979521,0.0398489993042006,0.1380516906697122,0.1761231337923654,364381,13,ECad + B7H4 + BetaCat + PanCK
350,0.2019946057704631,0.2957748779223002,0.395146588151021,0.44718347281581,0.1743393162968686,0.1473052685661889,0.0497225875731952,0.130117752611227,0.1642963862292335,0.1468641200665885,0.1051291173540401,0.2004244693041898,0.0411075677444756,0.381161528810968,0.4475481695587086,0.356860201971666,0.6082152828880999,0.0440898837890583,0.5234110419920637,0.5214080161014267,0.3480599461408578,0.0214842373626473,0.3701677207430484,0.1388736664071318,415120,13,ECad + B7H4 + BetaCat + PanCK
351,0.3077054715917542,0.2296683007616624,0.1675749993458145,0.3749989312990231,0.1832059030454101,0.1155452456982577,0.2265661862853785,0.1020590332158886,0.1463550107622067,0.1598785367762783,0.1248154717557866,0.1632377060961631,0.0628919105677875,0.2911345704519761,0.4027967337949756,0.5097654605829466,0.3550415334080017,0.1370906024748923,0.3677886786416986,0.6249752028166853,0.6121356631486424,0.0835839082765806,0.2113519059177621,0.1274013194070696,127541,13,ECad + B7H4 + BetaCat + PanCK
352,0.2486908200072332,0.2277632687195258,0.1640188944129634,0.3629759863599099,0.175775013595183,0.102036218102285,0.1933006089387075,0.1095791811640786,0.1301535044097099,0.1225498107832587,0.1107124456562148,0.1932064500539936,0.0607237490513778,0.2861411365124917,0.3459397512973572,0.3898891191567864,0.812110776179835,0.1363105657083389,0.5458514396366038,0.4176661307861642,0.6295477976005287,0.0697144058354906,0.2552871289313887,0.1268416964709639,55152,13,ECad + B7H4 + BetaCat + PanCK
353,0.2690041235358643,0.2174745730257655,0.090477492074774,0.5384047738652813,0.1746170966777074,0.0832609082003584,0.1044539096717111,0.2518584192465143,0.1288827160945768,0.075132201497603,0.1514074694713647,0.3424971180561088,0.0658333402577192,0.3595449360242908,0.2885168185142929,0.377229484476273,0.5759651466550527,0.1376491625475947,0.5283476740632487,0.6809112210168383,0.5050086697050568,0.0442797729172297,0.1377556335377697,0.0939436278276509,81653,13,ECad + B7H4 + BetaCat + PanCK
354,0.2468606022670207,0.3220578703619608,0.2308487338572225,0.3447137894878697,0.2711497158318064,0.1066421309056926,0.1647822843764872,0.4496991494921529,0.1607464161231634,0.1046137227329639,0.1365274100848567,0.319021900712133,0.0713227182656431,0.4028655944516632,0.2549854740816711,0.32860138391421,0.5913105968940888,0.0841266340922371,0.4792134811890804,0.4875235013859417,0.2275172919896576,0.0398826905213929,0.1220970044672134,0.1721240810272718,370784,34,ECad
355,0.2365827199798877,0.3016933162538688,0.2441172182569592,0.2643914184883367,0.2533024826867959,0.1508925318920584,0.1840465359529588,0.7026205694345695,0.2096272290412093,0.1700258963095696,0.1450191485050947,0.2367996478016643,0.1361821939542459,0.2719447989300595,0.243742973233963,0.2050515718381898,0.7278777762397755,0.0832601331506204,0.4555049200524321,0.2878346256484943,0.2062985142487361,0.0812880404722451,0.1175924509126749,0.2013826471102902,110969,40,CD44
356,0.3190523284443115,0.4427690578826892,0.3814820191844302,0.35975340690808,0.2918249469617761,0.1592256833578028,0.1766574937324812,0.1552733770932016,0.2099125237304522,0.1511432292937968,0.1425530414916131,0.1550294983456227,0.1414226474839857,0.2947282716891494,0.4363153243513251,0.2902768279588523,0.6961754399694314,0.0727840905078874,0.5264400670968611,0.3526164674447918,0.2078093994802954,0.061640253528145,0.061350493839541,0.1497335054699936,221064,15,CD8 + Ecad
357,0.3318097883401247,0.5473510695754711,0.2499887497188347,0.2730503769779532,0.2342695889030485,0.1550151927208204,0.165956772334471,0.2017545282570348,0.25095920727368,0.4711289367143279,0.1453869774973838,0.1827342310929567,0.1554205529412533,0.2576350081443243,0.3311869712438879,0.3117563600807403,0.5631311953834293,0.0807087996968391,0.3994273211107155,0.3248384577757155,0.2336499403876701,0.065613512039765,0.0743594771856528,0.1752596610348501,201745,4,CD4 + CD45RO
358,0.2245597712272306,0.2875402083887499,0.2705579424571692,0.4224918935434953,0.3044695005708823,0.1422906271799273,0.1386840344850393,0.1348046056713974,0.2135633593981984,0.439252546986229,0.149908717518644,0.1653308375749941,0.1069521531293266,0.3844513715458563,0.3996007995426569,0.2848793194438755,0.5121739831609124,0.0691487568044831,0.4427959919415448,0.4819980376265438,0.2750344373946211,0.0807360520890254,0.1010957836192274,0.1619254107153134,194831,15,CD8 + Ecad
359,0.3328133220087507,0.308392971650301,0.3528119475975808,0.3584177488518933,0.2410958134482753,0.1594935216735483,0.1622032055610192,0.1415494000955372,0.2526788223098685,0.591067268476906,0.1873157671147048,0.1435774391599816,0.1442015815592036,0.2705347260906081,0.2548253224045934,0.2576017360117177,0.2843667513842903,0.0719809237560042,0.2853146677357552,0.4520350164751241,0.5238889260123465,0.0732340770582185,0.0987394873529473,0.2257110142963007,152930,15,CD8 + Ecad
360,0.2773178423121217,0.2655101767572848,0.2414655426569269,0.2981291784738268,0.1949326000921294,0.137928844297331,0.2636565322169622,0.1016119959168589,0.1684666261379807,0.7435458971976882,0.143680873087109,0.1079268205380989,0.099438962696871,0.1903847025098814,0.3119774142436594,0.7524363959446806,0.2277155516894055,0.1025172077534863,0.1958510722069165,0.2726866671951934,0.3257306838655364,0.0766606212283805,0.1240836626545395,0.2735864677338919,164145,22,CD45RO
361,1.0070721465428891,0.3828558719296668,0.2384863954976168,0.2716212916912989,0.3523998177045725,0.2513613896811659,0.2983270931729598,0.1469955299253583,0.3010467346186838,0.1654659824848521,0.2160043956705796,0.1213062460837056,0.7208028148330268,0.227063663363943,0.1385682478894388,0.2336339091926383,0.0609131691769938,0.0603175496858453,0.1841141236475157,0.1921667580132815,0.1683634509304114,0.0743091586533354,0.0805486267065702,0.1617143733463467,54760,23,CD3
362,0.6847685407299233,0.4176118223071597,0.2798495146565497,0.3090218334572822,0.2538525024700097,0.1813662372025656,0.3438038190577197,0.1530521469241428,0.2516071306848184,0.189852119706571,0.166563193942211,0.1015142740678439,0.1719575743174556,0.2519002123395707,0.1729264242038564,0.7775613319238651,0.1305054922540703,0.0632143484878392,0.274949879701088,0.2558525048549712,0.1586900596830381,0.0642551615285972,0.073302759873563,0.1635714975173317,123152,14,FoxP3
