item,label
141664,Regulatory T cells
141665,Regulatory T cells
141666,Regulatory T cells
141667,Regulatory T cells
141668,Regulatory T cells
141669,Memory B cells
141670,Regulatory T cells
141671,Regulatory T cells
141672,CD163n_Mac [M1]
141673,Regulatory T cells
141674,Regulatory T cells
141675,Memory B cells
141676,Regulatory T cells
141677,Regulatory T cells
141678,Memory B cells
141679,Regulatory T cells
141680,Regulatory T cells
141681,Regulatory T cells
141682,Regulatory T cells
141683,Regulatory T cells
141684,Regulatory T cells
141685,Regulatory T cells
141686,Regulatory T cells
141687,Memory B cells
141688,Regulatory T cells
141689,Regulatory T cells
141690,Regulatory T cells
141691,Memory B cells
141692,Regulatory T cells
141693,Regulatory T cells
141694,Memory B cells
141695,Memory B cells
141696,Memory B cells
141697,Regulatory T cells
141698,Regulatory T cells
141699,Regulatory T cells
141700,Regulatory T cells
141701,Regulatory T cells
141702,Regulatory T cells
141703,Regulatory T cells
141704,CD163n_Mac [M1]
141705,Regulatory T cells
141706,Memory B cells
141707,Memory B cells
141708,Regulatory T cells
141709,Regulatory T cells
141710,Regulatory T cells
141711,Regulatory T cells
141712,Regulatory T cells
141713,Regulatory T cells
141714,Regulatory T cells
141715,Regulatory T cells
141716,Regulatory T cells
141717,Regulatory T cells
141718,Regulatory T cells
141719,Memory B cells
141720,Memory B cells
141721,Regulatory T cells
141722,Regulatory T cells
141723,Regulatory T cells
141724,Regulatory T cells
141725,Regulatory T cells
141726,Regulatory T cells
141727,Regulatory T cells
141728,Regulatory T cells
141729,Regulatory T cells
141730,Regulatory T cells
141731,Regulatory T cells
141732,Regulatory T cells
141733,Regulatory T cells
141734,Memory B cells
141735,Regulatory T cells
141736,Memory B cells
141737,Regulatory T cells
141738,Regulatory T cells
141739,Memory B cells
141740,Memory B cells
141741,Regulatory T cells
141742,Regulatory T cells
141743,Memory B cells
141744,Regulatory T cells
141745,Regulatory T cells
141746,Regulatory T cells
141747,Regulatory T cells
141748,Regulatory T cells
141749,Regulatory T cells
141750,Regulatory T cells
141751,Memory B cells
141752,Regulatory T cells
141753,Regulatory T cells
141754,Memory B cells
141755,Regulatory T cells
141756,Neutrophil&monocyte
141757,Naive CD4 T cells
141758,Regulatory T cells
141759,Regulatory T cells
141760,CI_Monocyte
141761,Regulatory T cells
141762,Regulatory T cells
141763,Regulatory T cells
141764,Regulatory T cells
141765,Regulatory T cells
141766,Memory B cells
141767,Regulatory T cells
141768,Regulatory T cells
141769,Regulatory T cells
141770,Regulatory T cells
141771,Neutrophil&monocyte
141772,Regulatory T cells
141773,Regulatory T cells
141774,Regulatory T cells
141775,Regulatory T cells
141776,Memory B cells
141777,Regulatory T cells
141778,Regulatory T cells
141779,Memory B cells
141780,Regulatory T cells
141781,Regulatory T cells
141782,Regulatory T cells
141783,Regulatory T cells
141784,Regulatory T cells
141785,Memory CD8 T cells
141786,Regulatory T cells
141787,Naive CD8 T cells
141788,Regulatory T cells
141789,Regulatory T cells
141790,Regulatory T cells
141791,Regulatory T cells
141792,Regulatory T cells
141793,Regulatory T cells
141794,Regulatory T cells
141795,Memory B cells
141796,Regulatory T cells
141797,Regulatory T cells
141798,Memory B cells
141799,Memory B cells
141800,Regulatory T cells
141801,Regulatory T cells
141802,Memory B cells
141803,Regulatory T cells
141804,Regulatory T cells
141805,Regulatory T cells
141806,Regulatory T cells
141807,Regulatory T cells
141808,Regulatory T cells
141809,Regulatory T cells
141810,Memory B cells
141811,Memory B cells
141812,Regulatory T cells
141813,Regulatory T cells
141814,Regulatory T cells
141815,Memory B cells
141816,Memory B cells
141817,CD163n_Mac [M1]
141818,Regulatory T cells
141819,Regulatory T cells
141820,Regulatory T cells
141821,Regulatory T cells
141822,Memory B cells
141823,Memory B cells
141824,Memory B cells
141825,Memory B cells
141826,Memory B cells
141827,Regulatory T cells
141828,Regulatory T cells
141829,Regulatory T cells
141830,Regulatory T cells
141831,Regulatory T cells
141832,Regulatory T cells
141833,Memory B cells
141834,Regulatory T cells
141835,Memory B cells
141836,Regulatory T cells
141837,Regulatory T cells
141838,Regulatory T cells
141839,Regulatory T cells
141840,Neutrophil&monocyte
141841,Regulatory T cells
141842,Regulatory T cells
141843,Regulatory T cells
141844,Regulatory T cells
141845,Memory B cells
141846,Regulatory T cells
141847,Regulatory T cells
141848,Regulatory T cells
141849,Memory CD8 T cells
141850,Memory CD8 T cells
141851,Memory B cells
141852,Regulatory T cells
141853,Regulatory T cells
141854,Regulatory T cells
141855,Regulatory T cells
141856,Regulatory T cells
141857,Regulatory T cells
141858,Regulatory T cells
141859,Memory B cells
141860,Regulatory T cells
141861,Regulatory T cells
141862,Memory B cells
141863,Memory B cells
141864,Regulatory T cells
141865,Regulatory T cells
141866,Regulatory T cells
141867,Regulatory T cells
141868,Regulatory T cells
141869,Regulatory T cells
141870,Regulatory T cells
141871,Regulatory T cells
141872,Regulatory T cells
141873,Regulatory T cells
141874,Regulatory T cells
141875,Regulatory T cells
141876,Regulatory T cells
141877,Regulatory T cells
141878,Regulatory T cells
141879,Memory B cells
141880,Regulatory T cells
141881,Regulatory T cells
141882,Regulatory T cells
141883,Memory B cells
141884,Regulatory T cells
141885,Regulatory T cells
141886,Regulatory T cells
141887,Regulatory T cells
141888,CD163n_Mac [M1]
141889,Regulatory T cells
141890,Regulatory T cells
141891,Regulatory T cells
141892,Memory B cells
141893,Memory B cells
141894,Regulatory T cells
141895,CI_Monocyte
141896,Regulatory T cells
141897,Memory B cells
141898,Memory B cells
141899,Regulatory T cells
141900,Regulatory T cells
141901,Regulatory T cells
141902,Regulatory T cells
141903,Memory B cells
141904,Regulatory T cells
141905,Regulatory T cells
141906,Regulatory T cells
141907,Regulatory T cells
141908,Memory B cells
141909,Regulatory T cells
141910,Memory B cells
141911,Memory B cells
141912,Memory B cells
141913,Regulatory T cells
141914,Regulatory T cells
141915,Memory B cells
141916,CD163n_Mac [M1]
141917,Regulatory T cells
141918,Regulatory T cells
141919,Regulatory T cells
141920,Memory B cells
141921,Regulatory T cells
141922,Regulatory T cells
141923,Memory B cells
141924,Memory B cells
141925,Regulatory T cells
141926,Memory B cells
141927,Regulatory T cells
141928,Memory CD8 T cells
141929,CD163n_Mac [M1]
141930,Regulatory T cells
141931,Regulatory T cells
141932,Regulatory T cells
141933,Regulatory T cells
141934,Regulatory T cells
141935,Regulatory T cells
141936,Memory CD8 T cells
141937,Regulatory T cells
141938,Regulatory T cells
141939,Regulatory T cells
141940,Regulatory T cells
141941,Memory B cells
141942,CI_Monocyte
141943,Memory B cells
141944,Memory B cells
141945,CI_Monocyte
141946,Regulatory T cells
141947,Regulatory T cells
141948,Regulatory T cells
141949,Regulatory T cells
141950,Regulatory T cells
141951,Regulatory T cells
141952,Neutrophil&monocyte
141953,Regulatory T cells
141954,Regulatory T cells
141955,Memory B cells
141956,Regulatory T cells
141957,Regulatory T cells
141958,Memory B cells
141959,Regulatory T cells
141960,Regulatory T cells
141961,Regulatory T cells
141962,Regulatory T cells
141963,Regulatory T cells
141964,Regulatory T cells
141965,Memory B cells
141966,Regulatory T cells
141967,Regulatory T cells
141968,Regulatory T cells
141969,CD163n_Mac [M1]
141970,Memory B cells
141971,Memory B cells
141972,Regulatory T cells
141973,Regulatory T cells
141974,Memory B cells
141975,Regulatory T cells
141976,Regulatory T cells
141977,Regulatory T cells
141978,Regulatory T cells
141979,Regulatory T cells
141980,Regulatory T cells
141981,Regulatory T cells
141982,CD163n_Mac [M1]
141983,Regulatory T cells
141984,Regulatory T cells
141985,Regulatory T cells
141986,Regulatory T cells
141987,CD163n_Mac [M1]
141988,Memory B cells
141989,Regulatory T cells
141990,Regulatory T cells
141991,CD163n_Mac [M1]
141992,Regulatory T cells
141993,Endothelial
141994,Regulatory T cells
141995,Memory B cells
141996,Regulatory T cells
141997,Regulatory T cells
141998,Regulatory T cells
141999,Regulatory T cells
142000,Regulatory T cells
142001,Memory B cells
142002,Regulatory T cells
142003,Regulatory T cells
142004,Regulatory T cells
142005,Regulatory T cells
142006,Memory B cells
142007,CD163n_Mac [M1]
142008,CD163n_Mac [M1]
142009,Regulatory T cells
142010,Memory B cells
142011,Regulatory T cells
142012,Regulatory T cells
142013,CI_Monocyte
142014,Regulatory T cells
142015,Regulatory T cells
142016,Regulatory T cells
142017,Regulatory T cells
142018,Memory B cells
142019,Regulatory T cells
142020,Regulatory T cells
142021,Memory B cells
142022,Regulatory T cells
142023,Memory B cells
142024,CI_Monocyte
142025,Memory B cells
142026,nonCI_Monocyte
142027,CD163n_Mac [M1]
142028,Memory B cells
142029,Regulatory T cells
142030,Regulatory T cells
142031,CD163n_Mac [M1]
142032,CD163n_Mac [M1]
142033,CD163n_Mac [M1]
142034,CD163n_Mac [M1]
142035,Regulatory T cells
142036,Regulatory T cells
142037,Regulatory T cells
142038,Memory B cells
142039,Memory B cells
142040,Memory B cells
142041,Memory B cells
142042,Memory B cells
142043,Regulatory T cells
142044,Regulatory T cells
142045,Regulatory T cells
142046,Memory CD8 T cells
142047,Regulatory T cells
142048,Memory B cells
142049,Neutrophil&monocyte
142050,Regulatory T cells
142051,Regulatory T cells
142052,Regulatory T cells
142053,Regulatory T cells
142054,CD163n_Mac [M1]
142055,Regulatory T cells
142056,Regulatory T cells
142057,Regulatory T cells
142058,Memory B cells
142059,Regulatory T cells
142060,Regulatory T cells
142061,Regulatory T cells
142062,Regulatory T cells
142063,Memory B cells
142064,Regulatory T cells
142065,CI_Monocyte
142066,Regulatory T cells
142067,Memory B cells
142068,Regulatory T cells
142069,Memory B cells
142070,Regulatory T cells
142071,Regulatory T cells
142072,Memory B cells
142073,CD163n_Mac [M1]
142074,CD163n_Mac [M1]
142075,CD163n_Mac [M1]
142076,Memory B cells
142077,Regulatory T cells
142078,Regulatory T cells
142079,Memory B cells
142080,Regulatory T cells
142081,CI_Monocyte
142082,Memory B cells
142083,Regulatory T cells
142084,Regulatory T cells
142085,Regulatory T cells
142086,CI_Monocyte
142087,Memory B cells
142088,CD163n_Mac [M1]
142089,Memory B cells
142090,Memory B cells
142091,Regulatory T cells
142092,CD163n_Mac [M1]
142093,Regulatory T cells
142094,Memory B cells
142095,Regulatory T cells
142096,Regulatory T cells
142097,Regulatory T cells
142098,Regulatory T cells
142099,Regulatory T cells
142100,Regulatory T cells
142101,Regulatory T cells
142102,Regulatory T cells
142103,Regulatory T cells
142104,Regulatory T cells
142105,Memory CD8 T cells
142106,CD163n_Mac [M1]
142107,Memory B cells
142108,Regulatory T cells
142109,Memory B cells
142110,Memory B cells
142111,Regulatory T cells
142112,Regulatory T cells
142113,Regulatory T cells
142114,Regulatory T cells
142115,Memory B cells
142116,Regulatory T cells
142117,Regulatory T cells
142118,CD163n_Mac [M1]
142119,Regulatory T cells
142120,Regulatory T cells
142121,Regulatory T cells
142122,CD163n_Mac [M1]
142123,Memory B cells
142124,Regulatory T cells
142125,CD163n_Mac [M1]
142126,Regulatory T cells
142127,CD163n_Mac [M1]
142128,Regulatory T cells
142129,Regulatory T cells
142130,Memory B cells
142131,Regulatory T cells
142132,Regulatory T cells
142133,Regulatory T cells
142134,Regulatory T cells
142135,Memory B cells
142136,Regulatory T cells
142137,Regulatory T cells
142138,CD163n_Mac [M1]
142139,Regulatory T cells
142140,CD163n_Mac [M1]
142141,Regulatory T cells
142142,Regulatory T cells
142143,Regulatory T cells
142144,CD163n_Mac [M1]
142145,Regulatory T cells
142146,CD163n_Mac [M1]
142147,CD163n_Mac [M1]
142148,Memory B cells
142149,Regulatory T cells
142150,Memory B cells
142151,Regulatory T cells
142152,Regulatory T cells
142153,Regulatory T cells
142154,Memory B cells
142155,Regulatory T cells
142156,Memory B cells
142157,Regulatory T cells
142158,Regulatory T cells
142159,CD163n_Mac [M1]
142160,Regulatory T cells
142161,Memory B cells
142162,Regulatory T cells
142163,CD163n_Mac [M1]
142164,CD163n_Mac [M1]
142165,Memory B cells
142166,Memory B cells
142167,Regulatory T cells
142168,CD163n_Mac [M1]
142169,Memory B cells
142170,CD163n_Mac [M1]
142171,Regulatory T cells
142172,Memory B cells
142173,Regulatory T cells
142174,CD163n_Mac [M1]
142175,Regulatory T cells
142176,CD163n_Mac [M1]
142177,Regulatory T cells
142178,Regulatory T cells
142179,Memory B cells
142180,Memory B cells
142181,Regulatory T cells
142182,Regulatory T cells
142183,Regulatory T cells
142184,Memory B cells
142185,Regulatory T cells
142186,CD163n_Mac [M1]
142187,Memory B cells
142188,Memory B cells
142189,CD163n_Mac [M1]
142190,Regulatory T cells
142191,Memory B cells
142192,Memory B cells
142193,Memory B cells
142194,Memory B cells
142195,Memory B cells
142196,Regulatory T cells
142197,CD163n_Mac [M1]
142198,Regulatory T cells
142199,CD163n_Mac [M1]
142200,Regulatory T cells
142201,CD163n_Mac [M1]
142202,Memory B cells
142203,Regulatory T cells
142204,Regulatory T cells
142205,Regulatory T cells
142206,Memory CD8 T cells
142207,CD163n_Mac [M1]
142208,Int_Monocyte
142209,Regulatory T cells
142210,CD163n_Mac [M1]
142211,Regulatory T cells
142212,CD163n_Mac [M1]
142213,Memory B cells
142214,Regulatory T cells
142215,Regulatory T cells
142216,CD163n_Mac [M1]
142217,CD163n_Mac [M1]
142218,Memory B cells
142219,Memory B cells
142220,Memory B cells
142221,Memory B cells
142222,Regulatory T cells
142223,Neutrophil&monocyte
142224,CD163n_Mac [M1]
142225,CD163n_Mac [M1]
142226,CD163n_Mac [M1]
142227,CD163n_Mac [M1]
142228,Regulatory T cells
142229,Naive CD8 T cells
142230,Regulatory T cells
142231,CD163n_Mac [M1]
142232,Regulatory T cells
142233,Regulatory T cells
142234,Memory B cells
142235,Memory B cells
142236,Regulatory T cells
142237,Naive B cells
142238,Memory B cells
142239,Regulatory T cells
142240,Regulatory T cells
142241,CD163n_Mac [M1]
142242,Memory B cells
142243,Memory CD8 T cells
142244,Memory B cells
142245,Regulatory T cells
142246,CD163n_Mac [M1]
142247,Regulatory T cells
142248,Regulatory T cells
142249,Regulatory T cells
142250,CD163n_Mac [M1]
142251,Regulatory T cells
142252,Regulatory T cells
142253,Fibroblasts
142254,Regulatory T cells
142255,Regulatory T cells
142256,Memory CD8 T cells
142257,Regulatory T cells
142258,Regulatory T cells
142259,Regulatory T cells
142260,Regulatory T cells
142261,Regulatory T cells
142262,Int_Monocyte
142263,Memory CD8 T cells
142264,CD163n_Mac [M1]
142265,Memory B cells
142266,CD163n_Mac [M1]
142267,Regulatory T cells
142268,Regulatory T cells
142269,CD163n_Mac [M1]
142270,Memory CD8 T cells
142271,Regulatory T cells
142272,Memory B cells
142273,Regulatory T cells
142274,Regulatory T cells
142275,Regulatory T cells
142276,NK and CD8 Tcell
142277,CD163n_Mac [M1]
142278,Memory B cells
142279,Regulatory T cells
142280,Neutrophil&monocyte
142281,Memory B cells
142282,CI_Monocyte
142283,Regulatory T cells
142284,CD163n_Mac [M1]
142285,Regulatory T cells
142286,Regulatory T cells
142287,CD163n_Mac [M1]
142288,Memory B cells
142289,Regulatory T cells
142290,Memory B cells
142291,Regulatory T cells
142292,CD163n_Mac [M1]
142293,CD163n_Mac [M1]
142294,Regulatory T cells
142295,Regulatory T cells
142296,Memory B cells
142297,Regulatory T cells
142298,Neutrophil&monocyte
142299,Regulatory T cells
142300,Regulatory T cells
142301,Endothelial
142302,CD163n_Mac [M1]
142303,Regulatory T cells
142304,Memory B cells
142305,CI_Monocyte
142306,CD163n_Mac [M1]
142307,Memory B cells
142308,Memory B cells
142309,Memory CD8 T cells
142310,CD163n_Mac [M1]
142311,Regulatory T cells
142312,Regulatory T cells
142313,CD163n_Mac [M1]
142314,Regulatory T cells
142315,CD163n_Mac [M1]
142316,CD163n_Mac [M1]
142317,CD163n_Mac [M1]
142318,Regulatory T cells
142319,Memory B cells
142320,Memory B cells
142321,Regulatory T cells
142322,Regulatory T cells
142323,Regulatory T cells
142324,Memory B cells
142325,Regulatory T cells
142326,Fibroblasts
