cell_som_cluster,pixel_meta_cluster_rename_B7H4,pixel_meta_cluster_rename_BetaCat,pixel_meta_cluster_rename_CD107a,pixel_meta_cluster_rename_CD11b,pixel_meta_cluster_rename_CD14 + CD16 + CD163,pixel_meta_cluster_rename_CD16,pixel_meta_cluster_rename_CD163,pixel_meta_cluster_rename_CD20,pixel_meta_cluster_rename_CD3,pixel_meta_cluster_rename_CD31,pixel_meta_cluster_rename_CD31 + GzmB*,pixel_meta_cluster_rename_CD366 + CD44,pixel_meta_cluster_rename_CD366 + GzmB,pixel_meta_cluster_rename_CD4 + CD3,pixel_meta_cluster_rename_CD4 + CD366,pixel_meta_cluster_rename_CD4 + CD45RO,pixel_meta_cluster_rename_CD44,pixel_meta_cluster_rename_CD45,pixel_meta_cluster_rename_CD45RO,pixel_meta_cluster_rename_CD68,pixel_meta_cluster_rename_CD68 + CD11b + CD45 + CD45RO + GzmB,pixel_meta_cluster_rename_CD8 + Ecad,pixel_meta_cluster_rename_CD8a,pixel_meta_cluster_rename_CD8a + ECad*,pixel_meta_cluster_rename_ECad,pixel_meta_cluster_rename_ECad + B7H4 + BetaCat + PanCK,pixel_meta_cluster_rename_ECad + aSMA,pixel_meta_cluster_rename_ECad*,pixel_meta_cluster_rename_FoxP3,pixel_meta_cluster_rename_FoxP3 + ECad + PanCK,pixel_meta_cluster_rename_HLA,pixel_meta_cluster_rename_HLA + CD4,pixel_meta_cluster_rename_HLA + CD68,pixel_meta_cluster_rename_HLA + Ecad,pixel_meta_cluster_rename_PanCK + CD20,pixel_meta_cluster_rename_Vim + GzmB,pixel_meta_cluster_rename_Vim + GzmB + CD31 + aSMA,pixel_meta_cluster_rename_Vim + GzmB + aSMA,pixel_meta_cluster_rename_aSMA,pixel_meta_cluster_rename_aSMA + Vim,count,cell_meta_cluster,cell_meta_cluster_rename
28,0.0006823388938826,0.0001650510203888,0.0,0.0005989348376184,0.0016156268441231,0.0025615816525639,0.0008713481814871,0.0014497499262899,0.0022847986635968,0.0085916959086145,0.2400315470913287,0.0006632511452919,0.0008698325552394,0.023352109869445,0.0037588317067998,0.0104400423969331,0.0009613918776034,0.000169175897065,0.0183795245850746,0.0241467252874744,0.0033986133271099,0.016321563778846,0.0167661157721911,0.0247847938140649,0.0008788251031811,0.0009436296516964,0.0032944688269572,0.0013731366563044,0.0063442380136397,0.0016542568702151,0.0094127083179742,0.0175833835556969,0.0020602781370115,0.0026669108487754,0.000122454008799,0.0325176336356793,0.0160855912293702,0.0191116268752258,0.0057835124842886,0.4874545471668189,9033,2,Fibroblast
29,0.0005392107326182,0.0001360917444545,8.588906997167808e-07,0.0013370160148597,0.0026109512608596,0.0027125792741194,0.0045230028857279,0.0011739687593184,0.00231205807638,0.0037009395268245,0.0163388045140732,0.0015825499128418,0.0004935254944075,0.0149161312080451,0.0011294921979759,0.0090360173710298,0.0014783947451007,0.00020338176102,0.0064922330889966,0.0249559448011496,0.0020422734296135,0.0241536355251093,0.0108620882550198,0.2214786464613921,0.0027549837642521,0.0036960757795798,0.0365881463525105,0.0078860424053269,0.0047313107423821,0.002546123485672,0.0197742474827379,0.0114970939470823,0.002092614731967,0.0044280095856017,0.0001280024230609,0.0177255134363452,0.0090118087535367,0.0093787105055487,0.0133257504201562,0.5073066202714673,11585,2,Fibroblast
30,0.002133429899841,0.0033927242269799,3.4026266452793805e-05,0.0045751738984152,0.032191070625446,0.2520811449213212,0.0044709307815863,0.0016853821540223,0.0019894772688132,0.0019413585383806,0.0146620537279607,0.0049428755862462,0.0086930175081582,0.0075883181308329,0.0020336165748765,0.0068788014891161,0.0008639473096987,0.0004950409983588,0.0014765101960794,0.0584028308768709,0.0022577191361918,0.0011339305130971,0.0067604579485978,0.013655283298735,0.0006700371513283,0.0025286233211951,0.0029441747875177,0.0077643607037633,0.0162667191349236,0.0009160035191577,0.0175126755718121,0.0659576686456081,0.0391223979140512,0.0014935913903029,0.0001962326913816,0.0449696570606548,0.010818117947549,0.0374202345509523,0.0297155072648974,0.3277892102862281,4115,1,B cell
31,0.0010214113871795,0.0008657340308205,2.2618844345740687e-05,0.0034998053526787,0.0146375062723868,0.020359407346226,0.0040094695733241,0.0022372041343763,0.0032815622337423,0.0088481533154767,0.0454822886618944,0.0053199270346657,0.0020828632695661,0.0138943116446174,0.002741417341256,0.0305303719027365,0.0032559119828154,0.0008599004444002,0.0074776524844712,0.0871438789307737,0.0053822514401439,0.005341791307715,0.0186815116582063,0.0272141529158048,0.00208288150992,0.0026638914894106,0.0045437842578185,0.006550976478003,0.0131119703311997,0.0029134196608488,0.041962033282004,0.2554486339901248,0.0390514166789104,0.0043944381038685,0.0003693369125149,0.0387296386739408,0.0144386755230704,0.0282236446077428,0.0227346236458251,0.2206795903057904,12060,2,Fibroblast
32,0.0003401016529198,3.957744566415062e-05,4.541563251486794e-06,0.0005227510087642,0.0021488142695486,0.0052032128625133,0.0009162799414716,0.0004925431041397,0.0012287498459425,0.0011702584225289,0.0123276038791995,0.0007611803549071,8.843412749779825e-05,0.0016412608329199,0.000140072998646,0.0106837120468838,0.000876604315742,0.0002872717598247,0.0006477496103554,0.04236350454663,0.0013398639790854,0.0007251192049424,0.0110860946137562,0.0097654973853697,0.0004365790654851,0.0006180031943598,0.0003604997689929,0.0042691789724349,0.0027728702229997,0.0009885705183081,0.2502679319309087,0.5984697615560548,0.0166384382032486,0.0086628704014246,0.0001319707172357,0.0064856779315384,0.0003149648921956,0.0002536023877537,0.0002405823157845,0.0064559822885493,11870,6,Antigen presenting cell
33,0.0011634361967106,0.0002238312437175,1.5245101849584583e-05,0.0029234340193257,0.0125117062253084,0.015439512639829,0.0033529088574984,0.0011230889127918,0.0102169060432752,0.0064500821320674,0.0316713695900422,0.0034521849517989,0.0002660751841233,0.0174248421332611,0.0009762209906351,0.034434379733432,0.0029812037125715,0.0011144553488315,0.0018080807470441,0.0171594124759265,0.0073685973085507,0.0014301964222187,0.0280434289483854,0.0139740183504976,0.0004980699977959,0.0004140227402785,0.0001558088035577,0.0066699626423621,0.0098525812652422,0.0012636264778083,0.0268556140601078,0.6910939121013464,0.0163827512823081,0.0070984476534717,0.0002695562955391,0.0202549245348238,0.0013096138676411,0.0011961672434005,0.0008434915753508,0.0082172878602208,14813,6,Antigen presenting cell
34,0.0025495729315165,0.0005115022372983,6.557905296376162e-05,0.0058301772368714,0.0083516453775323,0.0233168391848927,0.005827759862609,0.0026473106247239,0.012340850527859,0.0096725407385371,0.0242387299549701,0.0058413029839876,0.0007680726018518,0.0215087785739627,0.0019060185434703,0.017669233063763,0.0061026941511728,0.0034194262643882,0.0051596354972743,0.0716939541653814,0.0170453260653464,0.0055230506812174,0.0253159569849474,0.0239392740912084,0.001791788964026,0.001928999734549,0.0005777664266531,0.0152481071300038,0.0164775444548307,0.003085263716601,0.0336724443918433,0.5428913673677908,0.0435243843970885,0.0078201029523571,0.0005502121792811,0.0237941399759916,0.0028590435633557,0.0024808667272189,0.0020649271828396,0.0124689185333245,12790,6,Antigen presenting cell
35,0.0014429494210674,0.000283955001647,3.774184321342318e-05,0.002432942004418,0.0073005631698134,0.0212027284539089,0.0029325209775016,0.0017924022078794,0.0081712926780391,0.0046316602128855,0.0312177860739304,0.0038201352497194,0.0005656425364407,0.01011688141687,0.0007252957787058,0.0169196925666425,0.0025794868417685,0.0005385640416734,0.0044944193953332,0.1958187135454693,0.0067031536873576,0.0018881323353662,0.0262334056033711,0.0163399947430664,0.0009213552324015,0.0007719226505735,0.0008880276546938,0.004845877608227,0.0066160170586405,0.0014825917106404,0.0523366950431469,0.4566795980157774,0.0311647990353555,0.0044712843325323,0.0002754361329179,0.028727957475262,0.0040354009238956,0.0039184287215191,0.0030663673753029,0.0397431028493548,12542,6,Antigen presenting cell
36,0.000408569603328,0.0001321796565739,4.1182831673789474e-05,0.0011154751272367,0.0070171510702473,0.0098187860146172,0.0018000312178671,0.0012754273066333,0.0033102225140669,0.0038117716906239,0.0401823130655048,0.0028433804041229,0.0002602221138855,0.0058786402418462,0.0005754904393023,0.0384034986607132,0.0018664861681385,0.0002902885615627,0.0030799165015217,0.3060003537665107,0.0045946665670394,0.0009906284432607,0.0474853779737627,0.0130609681225637,0.000250675187868,0.000265097036159,0.0004792339348749,0.0016105773768846,0.0045962955901357,0.0008221485158126,0.0203267786414436,0.3345392297622661,0.0273480735522985,0.0016921881679784,4.911743428715016e-05,0.0288614416401413,0.0045467247031413,0.0059730076802988,0.0040514134858144,0.0755073999401198,12349,6,Antigen presenting cell
37,0.0015661215407265,0.0003572386893906,6.582811488360916e-05,0.0020824956302056,0.0100850129470393,0.0232346711782837,0.0041353383333402,0.0028383917619606,0.0066939301353019,0.0039778926282368,0.0298952318590326,0.0054615098593077,0.000559482931451,0.0077430529192635,0.0007609919781954,0.01248649178746,0.0034423949199713,0.0004180794706676,0.006065623508523,0.4249440579270047,0.007981792315432,0.0025596356846459,0.0260221910086934,0.0214731418504792,0.0009540391874538,0.0011878734425308,0.0011207878820032,0.0035901072633635,0.0051793838523749,0.0014073742669927,0.0557151529294548,0.2163811103614862,0.026085486051287,0.0050622568906298,0.0001928971185043,0.0375491462458503,0.0034417298309426,0.0053648782721038,0.0031672772360912,0.0373613817152858,15023,8,Macrophage
38,0.0005682076120893,0.0001534607547753,5.661279056990024e-06,0.0009946649915921,0.0043291137225268,0.0068869978066802,0.0021521793020765,0.0013834421707385,0.0041460862838142,0.0017231931489239,0.0135535101791252,0.001761272279596,5.9519935126746685e-05,0.003981386699738,0.0002705262039107,0.0085411021566594,0.0013719595559794,0.0001496242155398,0.0025222983063564,0.6010972134631181,0.0046329394471761,0.0009104449388812,0.0192128420345186,0.0156678021638862,0.0004010124376429,0.0003135731171414,0.0006904608590494,0.0021581982481555,0.0021564684768268,0.0005909117019849,0.0742946931645552,0.1438680575913517,0.0293465005251352,0.0030510701891829,8.237879682361725e-05,0.015254731648274,0.0015751610379378,0.0022210664850209,0.0017441559786,0.0295782996852794,13960,8,Macrophage
39,0.0001065876918886,2.489641334964925e-05,1.868603849925272e-05,0.0002034298137311,0.0034924966145505,0.0031701395800127,0.001009046076037,0.0012329324554305,0.0008818624229847,0.0003486153949715,0.0037790145910835,0.0014578330108217,0.0001000148799095,0.0008284769742971,6.721880975211632e-05,0.0009456492281957,0.0009488050383144,4.213553384956464e-05,0.000547087538013,0.7453046842636915,0.0026663148032417,0.0001067190927477,0.0083303245895945,0.002982375879713,7.383890003573005e-05,2.3139135088797417e-05,7.658625383029103e-05,0.0002869630720395,0.0008656716584514,8.375749823090192e-05,0.0111074330959318,0.0417753189767611,0.1447045509805885,0.0002681173885025,2.555201956393912e-05,0.0089133211670027,0.0004520234043035,0.0006944010313247,0.0007726382225559,0.0125598794188147,7679,8,Macrophage
40,0.0017676565527141,5.759170441210673e-05,6.933945632593515e-05,0.0005950461532831,0.002791740768868,0.0047450635883976,0.0020765974996726,0.0019139046914355,0.0033340906327854,0.0007835818620696,0.0100719545681449,0.0020264934014628,7.958159338779189e-05,0.0024273158833481,0.0002587305426439,0.0028371988628643,0.0019101054789996,0.0001770820461868,0.0012303503610268,0.7526931505303864,0.0060917846934315,0.0007636201769438,0.0159014570565605,0.013862210365161,0.0002791244283954,0.0002805013734504,0.0003476910278902,0.0017739882399223,0.0007703710579998,0.0005079234139735,0.0766216806825885,0.0217210172162823,0.0092466163763933,0.0020094819312237,0.0002221175773293,0.0213658649231131,0.0011632436523657,0.0015606855222091,0.001701390686306,0.0345459088421001,18161,8,Macrophage
41,0.0016329252691536,6.059780219969428e-05,3.954010117521089e-07,0.0010508635470356,1.037152435928413e-05,0.0001891840920067,0.0003771515147582,0.0001690952143865,0.0005758013813702,0.0007113069016386,0.0113981592679656,5.121614586982579e-05,8.290027813556926e-05,0.0025107579997622,0.0001896091449447,0.0069510192069769,0.0010611075859709,9.466229382146463e-06,0.0382265620877616,0.0011576920495906,0.0014668502468132,0.2116744384177402,0.0148138851939556,0.0196672177165764,0.0194705296222876,0.0199406249972473,0.0034253950612452,0.0043040672396833,0.0044099862936901,0.0092163082185538,0.0231589166347314,0.0028395415300271,0.0001331145701031,0.6062730959217897,2.0649632129621483e-05,0.0026551552785606,0.0001273169467601,0.0002634672115603,0.0001580438118553,0.0014475586087847,9957,6,Antigen presenting cell
42,0.0026882774397586,0.000431365781085,3.837947960456259e-06,0.0010202781564477,3.085987056922565e-05,0.000929415032947,0.0003221967669667,0.0001251442921442,9.996974901385602e-05,0.000617604582742,0.0036843241579687,0.0001281608719408,0.0011326315008323,0.0001220776437867,9.849158558738411e-05,0.0046699676826146,0.0004037024608769,9.925610699646747e-06,0.007236763292228,0.0009066574951528,0.0008922148721245,0.0275329046090807,0.0072905346531419,0.0109252451282653,0.0503587758424511,0.246599275002162,0.0054637684130472,0.0037902606910919,0.0160620508997742,0.0145090591881411,0.0267291042060957,0.0014874674468472,0.0002191829519929,0.5656965416211998,6.831756090242838e-05,0.0044722302446478,0.0003968695957671,0.0006616083204286,0.0002675989603622,0.0010224667822762,10924,6,Antigen presenting cell
43,0.000415231484773,0.0001245185516617,9.577553279928896e-06,0.0005374874495479,0.0001002157346699,0.0015033515466263,0.0003321107422699,1.2793009354685184e-05,5.146885394127996e-05,0.0016050178806406,0.0035237224676255,1.4201275044873995e-05,0.0002222529098538,0.0001009048546437,5.038800378982883e-05,0.006742558519875,0.0004999338572337,1.3498868023495743e-05,0.0225905732514399,0.0028221696470943,0.0004527667274877,0.0117918249023677,0.0106811432693333,0.0251789958014514,0.0219988440725774,0.015503252234516,0.31887491581001,0.0026061481004022,0.0028951416181386,0.0126091970631305,0.0512060156685621,0.0026529021037811,0.0002998431556033,0.4414522930511241,0.0001226844849755,0.0154454936599859,0.0041840439495893,0.0090551132941326,0.0036500292472383,0.0183118184457973,5238,2,Fibroblast
44,0.0087463926820744,0.0001242464955364,6.308015105332818e-05,0.0022625196718742,0.0014534040568562,0.0047783242603271,0.0013542131694646,0.0004696188145208,0.0034459339640009,0.0023416504605102,0.020574281205973,0.0005111875533977,0.0003324233899556,0.0071234104652909,0.0007280324804658,0.0175369094233747,0.0021756239324567,0.0004103020199506,0.0110234353678319,0.0392243437186574,0.0086018489637182,0.0156276289643624,0.0139800098837056,0.0211947423650353,0.0065336456697647,0.0074526617620997,0.0030830587509445,0.0133019972335462,0.0073140957471197,0.0060019210196797,0.1188807773983291,0.2852139683884003,0.0156427198292554,0.3431805795019884,0.0004323625539038,0.00637098442461,0.0007487921700935,0.0007579002125807,0.000508162908849,0.00794166727909,4944,6,Antigen presenting cell
45,0.6002606321764858,0.0067627739798405,0.0034860597627713,0.0098297553424453,0.0065685452837028,0.0065325352747355,0.009219873783338,0.0018310364522659,0.0116852488521316,0.0017294681541807,0.0090727306019277,0.0016497386859899,0.0041724549740887,0.0121983962427619,0.0028294442791184,0.0032040807025158,0.0065918442830218,0.0032618029360527,0.0107613892861849,0.0263537957007913,0.0144290088593565,0.0332920078597895,0.0035587483985677,0.022501196967679,0.0193165112373601,0.0307747081873393,0.0024639125804337,0.0260155392202498,0.0057097637823085,0.0119904414807613,0.01559001508413,0.0169065410779237,0.002234853377117,0.0323148093225979,0.0158759828907361,0.0097655732160931,0.0003534396449773,0.000471552710936,0.0007163791363823,0.0027509107547134,6271,1,B cell
46,0.0043403071820006,0.0010958711721789,0.000206769648899,0.0089045756811021,0.0093738551345385,0.015802748085106,0.0083840086533166,0.0030432944905525,0.0092654635446209,0.0051142746991299,0.0681609495616957,0.0096065034091225,0.0188398428340354,0.0242527280511623,0.0107187201343114,0.0472655369880606,0.0076039015716725,0.0020383796909088,0.0131776697055957,0.0239894542424993,0.0055212263598181,0.0248100394473435,0.0144792280960853,0.0286076695149841,0.0154952975753076,0.0319777616136486,0.0063299285427654,0.018274458692968,0.3294853283437928,0.0157641672750004,0.0401522847064972,0.069944103491583,0.0160200614733142,0.0160781090401111,0.0002917738441124,0.0576329394200607,0.0096789469658401,0.0184114445505417,0.0092278798144544,0.0392750924734978,10870,1,B cell
47,0.0004745263343235,0.0018297599876548,2.705067174402359e-05,0.0014391591872761,0.0072577892735069,0.0097485114401275,0.0059870757958037,0.002503397344756,0.0024441962689584,0.0059330924019071,0.0077721727678495,0.0063911343992618,0.0025952338917954,0.0060463766846117,0.002680078036531,0.0152134826609952,0.0024346276617676,0.0004497600351716,0.0071170009660668,0.0383111735251603,0.0010173643891786,0.0029957235077674,0.0101309446147028,0.0277878834783073,0.0010256876198995,0.0014954709033722,0.0104745327281308,0.0021064219686904,0.0084577374422159,0.001491764420132,0.0094598607955784,0.0265628819678276,0.010319474947154,0.00188972042129,0.0003065335932056,0.0260774973423354,0.0293002878866003,0.0475151788163797,0.27375289923761,0.4043385012562006,8301,2,Fibroblast
48,0.0001807155971859,0.0002281593476323,3.094822259199617e-06,0.0011590354753673,0.0027474956795582,0.0111060840688028,0.0006159328391035,0.0003989431143079,0.0002823876096658,0.0024135951756083,0.0195651497361498,0.0016452019199507,0.0039361228283582,0.0020925019870121,0.0016533329037724,0.0081788655926306,0.0005302951641337,4.8144055647868826e-05,0.0042178993996729,0.0282628486628026,0.0011036368652543,0.0014744434522012,0.008091866832085,0.0102513199876448,0.0005515633517625,0.0008258193656898,0.0054149867705315,0.0006508197749408,0.0093639109002431,0.0006472948058585,0.0077257259282557,0.0213246151696625,0.0049267934024537,0.0009331958117715,1.0825030801562216e-05,0.055132577134663,0.0383831884879701,0.355724520588075,0.0330876112231526,0.3629772938924449,11894,2,Fibroblast
49,0.000416389100237,0.0002311520649745,0.0,0.0012019726530089,0.0033435808546562,0.0088330993433817,0.0016174515092919,0.0013719426736897,0.001189578851592,0.0038131179632567,0.0314014988861466,0.0049080335568492,0.0034320270015255,0.00599714528694,0.0031104955825904,0.0099580246030961,0.0012565029279242,0.000326838894763,0.0089040565500626,0.0354716814929826,0.0028648848868767,0.0055447061071398,0.0109475670265493,0.0218063840274676,0.0015793418641586,0.0022301485018199,0.0114367670944584,0.002926912201556,0.005412676402658,0.0011873771123897,0.0145516460490282,0.015899928704729,0.0040531700363715,0.0019089126351831,0.0001657953459078,0.2548378449927756,0.026491722788104,0.0423440423844792,0.0141306181604373,0.4462943084897462,12439,2,Fibroblast
50,0.0012858612311316,0.0010087039567795,3.965333282114052e-05,0.0028399608187066,0.0081827330090704,0.0146079786266798,0.0043333426895706,0.0031057439812155,0.0038420906793764,0.0079349457552455,0.0355327379882203,0.006474218298866,0.0049351484152585,0.0105357355818135,0.004890441494469,0.0186551529068117,0.0033224581187649,0.000582760287647,0.0205031262226263,0.0949778019832036,0.0075494188690098,0.0116321671649148,0.0178432729970617,0.0314992105978914,0.0060411009170002,0.0064621594979559,0.0151533773286828,0.0060221332016452,0.0104985643380542,0.0032187989061102,0.0342128830613062,0.063075939386105,0.0179758138092699,0.0064414241360169,0.000367030027272,0.1721204074608209,0.0376995744272751,0.0403084540400131,0.0164809831766331,0.2644448037104518,12635,2,Fibroblast
51,0.0010153894102409,0.0002386287485535,1.1734128786901756e-05,0.0028400675503064,0.0111428757299999,0.0278538316699049,0.0015357658624677,0.0011375781121793,0.0023523093367143,0.0060817853533391,0.056915114304053,0.011318271764737,0.0063790928622303,0.0059809137139134,0.00217971554003,0.0186188393560081,0.0045598019332724,0.0011223716625009,0.0048609734191598,0.070180132408707,0.0055975091322014,0.0024468871897019,0.0172127107437096,0.0081730944519282,0.0027684332361034,0.0020332996506134,0.0012640885142023,0.0050387505352714,0.0118545473738481,0.0015509289699309,0.0426300872910036,0.3104020407189978,0.0242378051087083,0.002797009832645,0.0005432897590609,0.282415062421557,0.0114599732329411,0.0117197492346071,0.0033585195431907,0.0327216673000117,14353,17,NK/CD8
52,0.0004281130596705,8.638155750944971e-05,0.0,0.0013041698323296,0.0038063077250981,0.0085535205385172,0.0007775087555405,0.0004872962713226,0.0019004673641028,0.0093087695203552,0.2463429273392703,0.0016520276353743,0.0003247098534175,0.0069659190291626,0.0007430811022469,0.0289347436187793,0.0018604224908425,0.0006670345259387,0.0037142492175282,0.0464758685052117,0.0053931843375768,0.0024490721297583,0.0208484207103406,0.0072389716350931,0.0003524777488061,0.0006833635036533,0.0001560801385616,0.0024036464429996,0.0085161183104412,0.0018020013071645,0.0270996625812526,0.4889545313511694,0.0187811921332761,0.0027738001212445,0.0001262325075478,0.0266226904062624,0.0056318969459529,0.0046989132433735,0.0006877392226192,0.0168057058115362,10791,9,Endothelial cell
53,0.002947600484922,0.0023493287748052,0.0001705489452929,0.0091301944182016,0.1913050199322588,0.0717623269567619,0.0130118641569953,0.0043838467532129,0.0130111194924551,0.0060975516546862,0.0119681057800597,0.0187960194435774,0.0023083333811684,0.0419152977659424,0.0049624942007745,0.0111267006741796,0.006999941638848,0.0048433018625242,0.0014433221152565,0.0284544950899246,0.002972800279473,0.0024289247988336,0.0132340203904668,0.0101358741285555,0.0014471543647413,0.0015426244853776,0.0004614490170059,0.0101315978612941,0.0158116223390262,0.0011540347785831,0.0143421494203178,0.4078321918177738,0.044336498379053,0.0016614249913238,0.0011590423998806,0.0187436117983098,0.0020907517520178,0.001508914936466,0.0036727122670705,0.0177552686273588,6872,1,B cell
54,0.0002298921434816,6.634327746556425e-05,1.1594084453786386e-05,0.0009888096660034,0.0103435668443714,0.0069102618110985,0.0012058440078277,0.0010379872163642,0.0018573762416069,0.0013819841617899,0.0065430184388885,0.0011516602330931,5.93797498469461e-05,0.0045004278979363,0.000238974248667,0.0099441340454818,0.0011403109574908,0.0004679747307357,0.0003237249256396,0.0464012072623196,0.0011501238674257,0.0001775018183667,0.0108305302053379,0.0034296057984664,6.476916334379131e-05,7.378365222637037e-05,3.966181315533279e-05,0.001136961163884,0.0044908740045153,0.0003380807431305,0.021163528247742,0.6464043555141824,0.205352934364852,0.0012147200477456,9.087668803781731e-05,0.0038502452122028,0.0004248918281195,0.0003023765783743,0.000390179201044,0.006969771276209,9986,8,Macrophage
55,0.0004326235929599,0.0001401605843226,2.265393941463748e-05,0.0011992234733427,0.0124202951708927,0.0102043838519999,0.0017381115337656,0.0017480129256016,0.0020260361097507,0.0021479472300036,0.0181057959218495,0.0026676860122269,0.0003739600076939,0.0056097103097987,0.0004580407266425,0.009718724579947,0.0016651082311536,0.0003160315896144,0.0017849781325761,0.22316478703235,0.0040458414810894,0.0006047608430235,0.0171337299119096,0.0076188066339872,0.0003391363550606,0.0002500156615175,0.0002086793283044,0.0014747053159338,0.0046659117282547,0.0006353542046239,0.0290736137564435,0.3691232166779557,0.2166608954487671,0.0018741856395897,0.0001288193335848,0.0163336355119586,0.0023977859487542,0.0026874951049703,0.0024305770811599,0.030680535589256,9500,8,Macrophage
